Ai gần soi cu này xem có rss k. Có băm luôn	8
K có tài nguyên	8
Wtb 500 golden skulls	8
mai cày	8
1m5 mua đc thuốc thôi	8
2.4 mil alchohol and 1.2 mil gems for level 18 police station	8
buy teleport whenever you see them, always available in black market and vip.	8
Do you have any property to sell	8
Mua cái nào	8
need a target for gem. haha	8
I can purchase this biker’s beauty lol	8
65m tất cả	8
Mỗi loại 2 m hơn r ý	8
Nó nạp buff tướng. Thằng kia nạp mua quân	8
Còn có 20k vệ sĩ ko đủ 35k :((	8
Để t rl 800k	8
Hay t up nhà công lên 800k nhé	8
Đưa cho 100 gold	8
sure. bring me the money then i will buy	8
thỉnh thoảng đưa lên cho mọi người mua chứ	8
how much	8
Spent	8
Đi gom tài nguyên gọi lính thôi	8
can i get some resources?	8
tolong kasih aku uang 3m sama amunisi 3m juga	8
K có rss	8
beli di alfamidi banyak bro	8
duite kurang, butuh akeh 3M uang 3M amunisi	8
ada yang punya Rss lebih ng, nanti gua balikin klo aku dah punya pasti gua balikin😢	8
thương 40k :)) tạ tốn k nhỉ ae	8
I\'ll trade 100 t 1\'s for them :)	8
chơi trò lords mobile đông mà cái gem kiếm bán đc tiền cơ. game này vàng k bán đc	8
disini murah bro, karena negara indonesia banyak sumber daya tembakau banyak bro	8
You want resources of any kind, brother	8
need diamonds and alcohol lol	8
buy 8 hours bb in black market	8
vc 1 mỏ 10 vàng	8
ông mây tg mua đc về sài mua về dual sự kiện	8
collection of ammo money, beverages and diamonds	8
i will need 90 million each for villa 25	8
Hàng thửa tn bác ơi	8
it all =17 million of each resource	8
maaf bro saya hanya bisa mengirim sedikit saya juga butuh rss	8
150k t4 á	8
mua đồ clan đó hả ?	8
ai mua mấy cái  tt chi ko biết	8
Brother!! Can I get a help of 200k or 300k gems if you have!!	8
If you want to join our mafia it only need 50k	8
25m thrive needed seriously	8
buy gold	8
and i am thinking to buy pack of rss	8
up lên mấy cái lv17 toàn 1 củ rưỡi rss	8
Ae all in phía cầu này 1m5	8
I will give resources for you	8
The intention to buy a free 10-minute building speed up at a price of 32K Rupiah, uh, is said to be insufficient	8
Có j gọi zl. Đang vã rss quá	8
I know guys who spend minimum £10000 per week 🙇	8
guys i need 200k cash please?	8
I made an example for you of what to buy in the black market store, buy items with ammo and cash. these specific ones.	8
Còn có vàng mà mua	8
tapus hanpin mo ma kikita mo yon don	8
Estou sem combustível	8
70 cái vcl ở đâu da 5k vàng mà mua	8
T mua tích ở chợ đen	8
anyone have liquor they can spare me?	8
saya hanya tinggal hitman dan gunman, sangat butuh banyak sumber daya meningkatkan ke level 3	8
yup need all the bigs if possible	8
chờ đủ vàng r về khu lm vậy	8
3m each rss..😥	8
give your position I will give u some resources	8
i want to buy	8
t nạp r up con nhỏ con gái đỏ luôn á	8
Black market is open.	8
Do have oil?	8
ok i sent you 400k more whisky	8
capo fragments for 6 starred capos.	8
give me some resource boss	8
55 mil cash 55 mil amo 25 mil alcohol  and 16 mil diwmond for villa 24....	8
600k	8
Bcause i need rss	8
560k chờ ae	8
cho 4 von đi fam vàng tay ltuc vlin :))	8
ăn mỏ vàng nhanh vãi ông ạ :))	8
So the alliance ends and those resources look tasty. 😠😠	8
I need 4.6 million  in money and 7.4 million in ammo	8
saya mau up vila bos ke 16, tetapi saya kekurangan sumber daya😐	8
Cash	8
Cửa hàng vip bán 500k đó giá 165v tương đương 3 phút farm vàng	8
H fam rss lên cái nhà	8
Mua cái đầu lâu màu vàng	8
i got that gokd city supply salty	8
t bay chỗ khác rồi	8
I need money ammo and gems please and thanks	8
if you need help rss just ask wegot you	8
Nay mua 7 lượt nắm tay tốn vàng vc	8
and 40 million cash and amo?	8
ask for the resource of four hundred blue diamonds	8
Mấy thằng đó có nhiều rss nữa cũng chẳng để làm gì. Lúc nào tiện ae lấy sau	8
Làm nhẹ cái gói 100$ kia dc 50k vàng	8
2tr3 đạn kìa :))	8
Gom xăng cho tuần tới thôi	8
you are a pro for gold	8
1h còn 40 cái	8
i need resource please help me	8
Wts seriously	8
I bought 2 safehouses right next to each other	8
10 emas x 10tambang emas kan lumayan😥	8
Rẻ chiều thôi	8
gonna sell my coffee shop and get villa 26	8
check black market store, you can buy with money or ammo	8
bang gw mau jual musang nh bang minat kga bang 😑	8
apakah anda sedahg ulang tahun makanya membagi sumber daya kepada saya	8
Dang 12M each	8
Bấm vào nâng cấp, rồi nó sẽ gợi ý bán, mua cái gói nhiều cái đc rẻ hơn mua shop	8
i bought 2 packs of rss and still dont have enough for villa 21...	8
sell jeruji besi	8
win asking for resources may or may not need ammunition and one million each	8
mở t3 cay đắng thiệt, 1.5m mỗi loại	8
unlocking buildings or the events buying packs is the only way	8
Alkohol 500k diamon 400k	8
Cứ 800k thì bọn 3m chẳng chống cự đc bn	8
400d đc 20k exp	8
i can understand w Virginia better	8
aku membutuhkan sumber daya untuk menaikan vila	8
if somebody have some alcohol and diamonds to spare that would be nice help for me	8
amunisi dan uang bro	8
bisa membeli pakai uang?	8
Nhiều vàng quá ae	8
i need the rss😥	8
Fulll rss chưa	8
I hate to ask but anyone got spare rss so i can get this m16 done gathering takes its time and I got 9hrscto make 130k power to get perma skin	8
I\'m short of diamonds too.	8
Let\'s go solicit some resources，guys😑	8
Umc tôi toàn kik 300 xăng	8
mua hẳn trái tim thì rích quá	8
tôi nghĩ trong 2 tháng họ phải nạp khoảng 5000-10000 dolar mới có thể đạt 40M lực chiến 😰	8
gom tài nguyên acc phụ nhiều xong để acc chính cướp là đc	8
can anyone help me for resources cause i really need it	8
Mua bằng tài nguyên nên nó chạy đi cắn được	8
How much do you need?	8
1950 vàng	8
50k gold bars game 100k power	8
ok deal.. gua 19,5 juta.. sisa ny gpp deh buat lu.. 😩	8
1m7 rượu ae ơi	8
650 na yan e. kumikill lng ako knina pa. pra sa rank haha	8
Mua dc víp6	8
ô mua sạch lun tiền LM rùi làm sao xây nhà an toàn :(	8
T nạp gói xây nhà 109 với nạp đầu 22	8
t có 35k xe r	8
Lấy  chút tài nguyên hết sạch	8
T úp dc 120k	8
400 j. thằng đó 1mil 2 rượu	8
If he is in GST area I need resources from him :)	8
I need 18 money 18 ammo	8
Mua cả đống vàng mua cả đóng thập giá	8
any gems	8
rss him a lot	8
anyone to lend me resources 🙏	8
cho 1 cầu bên quản trường phương đông, họ cho lại 1 cầu bên núi tân nguyệt	8
Poppy bán nhà máy rồi😥	8
mai thêm tí là đủ 10m	8
Tài nguyên mỗi loại 3.5m -4m nè	8
sao mua mấy  cái  không  cần  thiết  vậy	8
I got a lot of spare resources	8
Tài nguyên tốn vc	8
if anyone has any spare gems I would much appreciate it, I can send you cash or ammo if needed	8
đúng rùi, thằng đó có 1 mil hơn dollar	8
Yo puedo poner cerca de 35000	8
I need two and a half million diamonds to get my final squad of t4s cooking	8
give me gold too	8
so buy? 😥	8
So for $2000 you would get 50 k gold	8
Bạn vào tiệm cầm đồ mua nhé . Ở đó bạn phải có vip 7 là mua đc	8
Ai t đào tiền có j bơm cho	8
Để chắc ăn tý xin 100k thủ nhé	8
Rẻ mà  em	8
csn i buy the shards	8
and i need rss for villa 18	8
I have 2 premium harley rallies, I will give everyone 5 minutes to sort some troops	8
2 đạo mỗi đạo 50k	8
I don’t have enough rss to unlock 3rd and 4th	8
Nó là mua exp r	8
T mua gói xây 2 vs mấy gói bán trong vip để up tướng	8
T tích tài nguyên mai up nhà lên	8
sudahlah hanya bisa dapatkan sumberdaya level 4 saja	8
tôi  còn  1k9. vàng  nè	8
mua xong hết từ khi lên vjp r bác	8
ammo or accounting farm guys	8
Với mấy m rsss	8
no offense ment just thought active people could use their resources my bad just thinking about our benefit	8
gems help u build higher lvls	8
maybe we take some rss as well i am dying for some diamonds	8
sorry still need 8 merch base	8
1.5M gems?	8
100M mới đủ ăn hết sòng lv2	8
Shop chợ đen bán khiên 1h là nhiều	8
gom hết cả trong túi thì đc 1.4 mil nè	8
Share cho ít vàng được rồi ^^	8
Bro, kamu punya alkohol sama diamond lebih ngga? Klo ada lebih minta dong	8
Vẫn còn 2m các loại chưa đủ	8
Can anyone sending litle rss to me	8
has anybody got spare resources im emptied out	8
no co 1m dan	8
at my max to get resources from other player	8
600k chắc đủ rồi	8
silahkan diberi sedikit sumber daya, seikhlasnya saja haha	8
you need any rss?	8
40k t2	8
800k	8
Bệnh viện full 25, 1triệu cái tăng tốc chữa quân 1h chẳng hạn	8
saya lagi membeli oke	8
định chiếm nó , quoanh đấy có tài nguyên lm :D	8
Tý xây phát 3 nhà chặn	8
shoukd i buy them	8
yang ini juga anda bisa kura rss nya	8
mengisi ulang paket hadiah dimana bagaimana caranya	8
Sòng hoàng gia 300 vàng kìa	8
lv1 only 12k	8
20 bucks	8
Lấy 1k vàng	8
1m4 đạn	8
260 usd?	8
Anyone want to donate me some rss. I need drinks and gem if you can	8
e bơm cho ạ	8
2 lines for base lv3 lv2. lv3 500k troop lv2 250k please	8
4k gold for 500 cross and clock parts	8
Được thì đêm dỡ tiếp	8
saya punya pragmen Harley,jika anda mau saya buat reli	8
Ooh I could use like 3 mil for a level 19 police station.	8
T mua hết	8
hỗ trợ cho demon 2M rượu rồi nhé	8
pasukan ku pulih mebutuhkan uang bersih 2m	8
how mch u need bro, tell me and give chord	8
1 lu rượu 300 lít	8
120k	8
Off 9 ngày 50m rss nè	8
Anyone got any Harley tokens	8
dia sedang mengumpulkan sumber daya	8
ok can I bring my farm over I need more resources to grow	8
cant even have scale or youd get done for selling pure madness	8
anyone have cash app	8
up your hospital	8
cầu này có định lấy không sir Order	8
giá chung là 1 vé 100 150 usd. có đứa ngon hơn giá khác	8
get a little diamonds	8
klo ini abang top up kah	8
Anyone need suplies wisky cash ammo? Gems	8
Còn thiếu 10k nữa thì len v9 :(	8
Bọn kia có chơi nữa đâu bác mua nhju phí thế	8
i need a lot of rss, t5 soon 😥	8
Giúp tôi ít đạn với tiền trắng với	8
I need rss	8
thanks bro，if u need rss,tell me ,I’ll help	8
nhanh lên, thỏa thuận thành công chưa	8
ít là bn. 1mil k. trong kho liên minh t trữ sẵn 750k	8
Lính thuê 3 ae	8
Còn hàng nữa	8
need rss bro?	8
power...	8
T còn 4k vàng	8
Hamster, cho tôi xin 1,5 triệu đạn được không	8
yang mau nambah rly sini lah	8
Gom mỗi thứ được 1m rồi	8
We need too much T4	8
I need 33M alc to upgrade the police station	8
còn hai xuất cho ae việt nam	8
How much for 13?	8
menurutmu?	8
What kind of rss ?	8
What about the resources?	8
May be 10 I dont know how much it cost.. I have 50k coins	8
anda bisa mendapatkan punya saya	8
does that guy have any rss?	8
all shields are bought in pawnshop	8
untuk vila level 17 hajar itu	8
32m thuốc	8
Để 30’ cho ae vào đc đông. Mỗi ng 30k là đc nhé	8
bay cho nhanh	8
2k vàng	8
ai còn xăng quất nốt vs t	8
Vs mua 5 gói vip nâng em vàng 3 sao hết 600k tất cả thôi	8
need liquor to get drunk  but dont have cash and gems to buy...lol	8
Lần bê đc có 700k nó lại bay mất	8
T toàn mua trực tiếp	8
just need rss😥	8
was it with buy packs? bcz i did that but didnt give me much just 450	8
i was spend much on rok	8
e bay về ạ	8
Xu vàng sk trước tối nay hết hạn ae nhớ kiểm tra ở trang sk nhé	8
z cho tôi xin sòng bạc luôn nha	8
Nhà có rss ở dưới này mà	8
10m for Harley	8
417 mill worth of resources on the big chest. Roughly a 100$	8
police station need 33 mil alcohol and 22 mil diamonds	8
I lots of resources	8
please help send me gold	8
dont force we need rss also	8
What resources do you want, I can send you some	8
i will accept money	8
Money is allready with snowflake shes getting alcahool	8
Do you give me money?	8
Bảo nó cho mấy gói gold vs gói vip up tướng	8
gems or beverage needed	8
FYI, there are quite a few level 5 resources to rob by my villa.	8
mía 2 nhà lv 1 có 5000 mổi nhà =]]	8
how much you need?	8
Lích cho vay khiếp nhĩ	8
500k	8
Tôi thiếu nguyên liệu vd	8
búp lấy tài nguyên	8
One more hit then sams resources are ours!	8
he already got so many rss from me	8
Can you send you location so i can send some resourc	8
have to buy them	8
Mua đến 200-250 vàng	8
I have little rss	8
phát 23tr	8
T mua đến 20 cái lá chắn 8h hahaa	8
this account have 15k gas😑😑	8
I need gold😥😥😥	8
Got them resources for ya	8
2m đạn bọ	8
chuyển cho nó. 1 mil nhận 750k	8
@TonySank Tony, bạn còn dư kim cương không, cho tôi xin một miếng	8
anyone selling weed hit me up	8
Lol i do the same thing take VIE resources and ?	8
để mình ăn tài nguyên	8
bard ill s nd you some rss	8
untuk membangun beberapa bangunan akan membutuhkan banyak berlian	8
how much u cwn please i need 24 mil xd	8
Nhà thương t 165k	8
where can i get freee gasolina	8
malboro mungkin 3 dollar dapat 1 bungkus bro	8
Để vàng mà up lên vip	8
Anyone need resources	8
Cho vay cách nào	8
Well, I opened joining our BRF alliance there is a balance of money 82 million	8
i purchased it by exchanhe of 500 gold	8
maybe selling by kaxura 😑	8
hanya tersisah 150k	8
cho mình xin cỡ 600k tiền đuọc ko	8
300 xăng kiếm cháp thêm tý nhà nghèo	8
Mấy bác lấy đâu nhju xăng farm thế	8
Dan mengambil lumayan banyak sumber dayaku	8
1m uang😑😑	8
That\'s all in Indonesia, many insiders use it to get their hot wheels fast and furious	8
Anyone wanna trade ?? I need diamond	8
Lấy ko ae t rl	8
2 cái đều còn 100k	8
😹who are give me rss?thank you	8
gold or moula lol	8
i need 1 mil cash please fast	8
okay is there any chance u can ask and send me an estimated  rss bill	8
mấy cái gói hỗ trợ tăng tốc, hỗ trợ tài nguyên đó. Đầu tiên mua gói vàng để nâng VIP, sau đó mua mấy cái gói tặng abcd dành cho VIP	8
You can buy 500 gasoline when all your gas is gone, and it takes a little gold to get gas	8
Bring me back some	8
in my country is 100k	8
Can someone send all resources please im about out thanks 😑	8
setiap hari kirim bro haha, menerima sumber daya, kecuali berlian ya bro hehe	8
Okay then levy rss it will help you to get some	8
900k thuốc	8
canh chợ đen mua rẻ nữa	8
I can give you for other RSS.	8
200k lc sao mà đua dc khi k nạp tièn nhỉ	8
8m cash for my mansion upgrade this will take a while haha	8
aku akan farming dulu buat  berlian dan minuman keras bos	8
need rss	8
T mua mảnh tướng	8
sulit dapatkan fragmen mereka buat up skillnya	8
I haven\'t looked into it on this game but others similar you soon find that the only way to star them up is by spending big $	8
I need rss	8
If I buy those gift packs every day, wouldn\'t I be able to catch up with them soon?	8
off work 2moz mate just popped on to collect rss	8
Tầm 500k đỡ hao	8
t2 mới bán	8
Tôi đang cần đánh sòng bạc dể nhận thưởng	8
Mua bằng tài nguyên tôi mua hết	8
see number 9.	8
i buy all speeed ups from shop	8
We just want to borrow some resources from MFT	8
You know (BSM) Easy? He spent 10,000 USD…	8
1m each	8
i need a lot of diamonds	8
để a đếm coi còn bn slot	8
i am very low on rss bro	8
Thì cho tớ xin ít tài nguyên đi ạ	8
but he have so many resources	8
cheeck do have liquor?....i need it and i switch a bomb want you?	8
800k tài nguyên các loại	8
I have half a billion resources	8
do you have resources bro I need two million ammunition and liquor resources	8
Tôi cần 19m rss bullet	8
Ilhamik, come to me, i give you rss	8
i buy small here	8
I need more Gems than I need caffinee!	8
All i need is gems you	8
Give me rss 50M to up villa 😙	8
easy bro....buy gold😥	8
Góp 800 có bác hey nữa thì ngại gì	8
Thats the recource thing isnt it? 5.99—>99.99	8
i need rss upgrades gold troops oh and some cash if you can spare lol real cash	8
我的意思是，你可以说出自己缺少什么资源，把你多余的资源拿出来跟盟友做交易	8
money amo diamonds alcohol	8
dang 113 gasoline 500	8
this 1 has more affordable prices then that 1 lol	8
Chia cân ra là đc	8
And gold	8
vàng còn nh việc mà	8
Kriss cho tui xin một chút đạn và tiền được không😑😶	8
pan bisa nyokot sumber daya di wilayah aliansi	8
btw who sellung the green in here	8
i need more gas i like this team work	8
send me some	8
i need 800,000 of diamonds if any1 can help	8
3.2 cash, 3.2m pills, 1.4m liquor, 930k ammo	8
Anyone needs some money or ammo	8
Ilhamik tell me what rss you lose	8
200K là mỗi rss 100k đúng kg	8
out liên minh rồi vào lại là mua được đồ	8
mua	8
cái nào xài nhiều tui mua nhiều, cái nào kg xài tui mua 1 cái lấy lệ	8
need buy tidbits	8
safe gold one day big war come you need gold✌️🙂	8
Do you needed rss, Mr?	8
Bán cho Bao 2 xe vũ khi	8
you want my t2s lol	8
Do you have any resources that are in short supply? Move to my side and I can send some to you	8
toàn hơn 1m	8
full auto rifles ruby	8
my friend bought two quarters off me so im happy	8
vàng á	8
Ai rl 500k hãy rl nhé	8
Mua chịu r ai free sip đâu	8
For example, eza attacks nst to rob resources.	8
I need resources. but if there is more I often share it	8
Chuyển 4 chuyến nhé. Tính lãi vừa thôi toàn chỗ ae	8
klo bisa enak bisa sling trnfer rss	8
can anyone give me the rss and ammo please	8
yeah, you want to buy the advanced	8
250k thì tan tành có gì đâu :))	8
I need 60 mill each now	8
2mil2 thuốc	8
Mua full buff	8
Chữa mỗi ng 20k. K đáng bn	8
3 pabrik berlian bro , mantap haha	8
Tôi nhớ không nhầm muốn 6 sao vị tướng mua bằng vip là 300$	8
i buy 5 oz at time	8
All beauties needs money for upgrade😥	8
Ko còn tài nguyên hết r	8
18M amo	8
uang kurang 20M, amunisi Kurang 20M, Minuman keras kurang 20M gaes	8
I have 100m money, ammo, 70m base liquor and 45m gem in auto resource	8
500 đạn tính sơ sơ mất phí 300 đạn	8
give me resource	8
Mua bằng tài nguyên nên khó bắt nó	8
i wish i can send you some resources	8
bro need rss for t3?	8
t mua bằng vàng ông :))	8
Toàn 400k đạn	8
Tạo group để kêu gọi đi đánh kiếm tài nguyên ông ơi	8
Do ít xe nên cướp ít hơn	8
T 3 vàng mà có mỗi con nạp gói vip là 3s	8
Mua cái quỹ phát triển	8
Ăn tài nguyên bơm cho acc to là chính	8
power lu sudah 4juta aja😣	8
please can everyone send me blue diamonds and liquor two hundred each	8
kindly provide me some resources	8
can i hit here for rss??	8
have an ammunition resource of five million if there is one I may ask\n	8
need ammo for lvl 24h	8
20 lần  1 lần 150 xăng	8
I need 5 million in money and ammo please and thanks	8
Full rss cho ngày hôm nay	8
I have about 50 million in total resources saved up from tokens	8
Mua bằng gold	8
Mới cướp dc nhiều rss	8
Spend a couple 1000s you’ll be up there wit easy	8
already bought it all	8
Kalo mau ya cari yang levelnya dibawah sebelas pun juga yg banyak hartanya	8
T 1 phát đc 4m 100k xe	8
we build safehouses but need the funds to do it	8
dan membeli 5 menit pemercepat	8
got 4 of these items left aswell	8
send me some diamonds	8
Chợ đen	8
I need diamonds and liquor. can anyone donate it to me	8
ooo gold rss here	8
Rss mua lzi. K có thì đi thu thôi	8
Need 36M to up villa 😧	8
Ae đổi bảng nhé	8
Hqua có mấy thằng 1m rss	8
a bag of the finest primo weed	8
Normally i wouldnt ask usless i had to but husler is low liqure and ammo	8
Mai xem ai có rss. Tập trung hốt	8
2M uang , 3M amunisi , 2M minuman keras	8
Thằng hnay 1m2 rượu ngon. Mà chắc p đợi sang bên kia cầu mới có hàng	8
chi mua tt cho ae đổi  thoi	8
vip 7 cho đổi chiến lược. khi đánh nhau sẽ hữu dụng	8
get your resources lol	8
I spent 50dollars still not growing in good pace	8
1 triệu đô la	8
selling mutton	8
800k thì mình còn đau, chứ 400 nó cũng sủi 200 cho xem	8
Cây xăng nhé. 25.600đ/lít rol95	8
tiền thuốc gái rượi còn , ae càn hú nhé	8
wat is eziest way to get gold without payin	8
3000 emas untuk pindah kesana	8
alcohol	8
Cái nào cần thì mua	8
Chỉ có mấy cái hàng đầu là mua bằng tài nguyên thôi	8
200k t4	8
1 to 4 its a good deal	8
We need 800k	8
Sorry 2 mil in alcohol	8
Licor diamante e dinheiro	8
example. If you buy a Hot Wheel for 5 dollars, you can sell it for 10 dollars depending on whether the item is viral or not	8
bác nào cần đạn thì theo rl kìa	8
minuman keras 2m	8
gila, minuman keras harus 9,9M berlian 6,6M bro	8
để bán cái xe đạp nạp game chơi nó	8
Yg mau duit sni kumpulin di tambang aliansi	8
Để tn bơm cho ae	8
then the resources. so feel free to send me some goodies.	8
t còn 3c	8
60k t3	8
they got rss?	8
ae hỗ trợ mình ít thuốc với	8
and whatever u need extra after u buy with gold	8
lấy  bằng  vàng  á  bạn	8
perjanjian apaan bro? jual beli? 😑	8
I have sent 2-3m rss!! My limit reached brother!! @TheOne	8
Có 2m	8
Nhà đó 900k	8
meron pa sila ibang mura  hahaha	8
99999 đồ uống	8
20 dollars can buy 28. It\'s good deal.	8
sepertinya ada yang membeli gass dengan emas 😥😥😥	8
có hoạt động buôn bán buôn laquj mới	8
just need it for a bit till i farm some rss	8
500k lính	8
Có hàng à	8
Jika kamu kesulitan mencari rss lv 6 yang masih utuh silahkan hubungi aku, akan aku bantu mencarikan untukmu	8
its on offer	8
I can use some resourses	8
bagi rss dong	8
mau teransfer 😑	8
100k dc 400 em :))	8
Then I can buy cheap rss in vip store	8
today attack, just this one, i just want his rss	8
i need resources for Villa 17	8
I just need resource to get sh 16	8
I need about 90 million resources in total😥😥😥😥😥😥	8
Kho tài nguyên liên minh	8
T cày vàng mà	8
warehouse shop and vip 10 ...only way right?	8
u know smuggling trade	8
i have 20 million of each resource	8
Băng nhóm tôi cần thêm tài nguyên	8
toàn mua cái 8h buff công trình	8
for rss	8
Bạn có thể công lv4 hoặc 5 nếu trên 1m lính angela	8
mà rẻ nhá. toàn học cấp 3	8
Got extra please send me	8
1m rss mỗi ngày lãi 100k	8
who need rss	8
i need 1m diamond	8
Hình như 600k vàng	8
t buff tài nguyên	8
thấy mua sổ hợp lí r	8
có nhưng bằng vàng mà giá cũng chat	8
Cái đó hỗ trợ tài nguyên cho ae khác	8
Im going to buy him next	8
Where can I buy it?	8
Ik kan het niet helpen om daarheen te verhuizen, maar ik heb goud nodig	8
v mấy bữa nay chiến no1 bớt nhận tv đi là đc	8
để mn mua mà	8
id sell the house too mate	8
T để xănng đánh qoái lắm rss hơn	8
Cai nay co chuyen tai nguyen cho nhau duoc ko nhi	8
i know i buy them all thr time	8
jika anda membutuhkan rss katakan saja,seperti saya apa ada yang memiliki rss lebih saya butuh saya akan mengembalikannya nanti😗	8
1000 gold	8
Mua shop chợ đen đó	8
first couple are cheap, like 10 gold then 50	8
I need gems please	8
100k moi ok	8
if 400k talk mr	8
Đạn tui cần 1m là đủ chữa thương r	8
5m tài nguyên ko ăn thua	8
240k troops or 480k troops	8
nó ,500k t4 bác ơi	8
iya tapi jika anda ingin membeli salib sebaiknya 4000 emas anda bisa mendapatkan 500 salib	8
chiếm nó đc 2 mỏ cho mình	8
1650 gold for 5m ammo for example	8
I need 100-200k ammo and alcohol	8
ayo BOMB bagikan sumber daya kepada kami karena kamu peringkat ke 4 dalam event pembunuhan	8
just send it we accept visa and master	8
Rồi dừng lại up nhà khác	8
buying from alliance shop	8
Kiếm ít rss	8
T còn 18 con harley với 2 con harley điên chưa ăn nữa	8
also ifsomeone can share me coordinates of real farm, which i can attack for resources...im in need of resources 😭	8
looting it until be zero guys	8
yes 300 per 12 hours	8
i got 1 mil to spare	8
Hora de dormir amigos obrigado até amanhã	8
need money and pil for upgrade	8
he ask 1....i give 75	8
